PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,UTILIZATION,PKT_DELAY,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,pkt_type__cbr,pkt_type__ping,pkt_type__tcp,to__Router,to__Server,to__Switch,from__Router,from__Server,from__Switch
55,1,13,5097,16103,0.0,328.491596,18067.0,0.008446,0.0,16.645984,1.030026,50.051067,0,0,0,0,0,1,1,0,0
1540,1,2,2026,16091,0.0,328.297855,505578.0,0.236321,0.0,7.340616,1.0,50.013418,0,0,1,1,0,0,0,0,1
1540,1,2,15583,16091,0.001584,328.297855,505578.0,0.236321,0.0016,48.489449,1.0,50.013418,0,0,1,0,1,0,1,0,0
55,1,16,6924,16092,0.0,328.206042,18051.3,0.008441,0.0,22.163694,1.030045,50.060221,0,0,0,0,0,0,0,0,1
1000,1,30,3332,6250,0.0,124.940828,124941.0,0.059605,0.00144,51.68768,25.0,75.02368,1,0,0,0,0,1,0,0,0
1540,1,9,5837,16088,0.0,328.11323,505294.0,0.236278,0.0,18.866886,1.0,50.031854,0,0,1,0,1,0,1,0,0
1540,1,5,9178,16091,0.0,328.217832,505455.0,0.236321,0.0016,28.977176,1.0,50.025368,0,0,1,0,0,1,0,0,0
55,1,2,14563,16091,0.0,328.297902,18056.4,0.00844,0.0,45.412258,1.030016,50.043427,0,0,0,1,0,0,0,1,0
1000,1,31,5614,6250,0.0,124.944225,124944.0,0.059605,8e-05,69.94232,25.0,75.02232,1,0,0,1,0,0,0,0,1
1000,1,23,815,6250,0.00016,124.943625,124944.0,0.059605,0.000436,31.550676,25.0,75.02256,1,0,0,1,0,0,0,0,1
55,1,14,644,16103,0.0,328.460278,18065.3,0.008446,0.0,3.19941,1.030032,50.055747,0,0,0,1,0,0,0,1,0
1000,1,36,4412,6250,0.0,124.942227,124942.0,0.059605,0.00088,60.32712,25.0,75.02312,1,0,0,0,0,1,0,0,0
55,1,14,15766,16103,0.0,328.460278,18065.3,0.008446,0.0,49.050538,1.030032,50.055747,0,0,0,0,0,1,1,0,0
1540,1,6,3026,16091,0.0,328.204637,505434.0,0.236321,0.0,10.364258,1.0,50.027339,0,0,1,1,0,0,0,0,1
1000,1,36,4660,6250,0.00048,124.942227,124942.0,0.059605,0.00088,62.31112,25.0,75.02312,1,0,0,0,1,0,1,0,0
1540,1,6,12251,16091,0.0,328.204637,505434.0,0.236321,0.0,38.357215,1.0,50.027339,0,0,1,1,0,0,0,0,1
55,1,7,15837,16091,0.0,328.19309,18050.6,0.00844,0.0,49.294662,1.030048,50.059112,0,0,0,0,0,0,0,0,1
1000,1,35,5064,6250,0.0004,124.942626,124943.0,0.059605,0.00072,65.54296,25.0,75.02296,1,0,0,0,1,0,1,0,0
1540,1,4,2164,16091,0.0,328.240918,505490.0,0.236321,0.0,7.764995,1.0,50.02192,0,0,1,0,1,0,1,0,0
1540,1,1,9746,16091,6.1e-05,328.316229,505606.0,0.236321,0.001601,30.705685,1.0,50.010675,0,0,1,1,0,0,0,0,1
1540,1,9,14265,16088,0.000924,328.11323,505294.0,0.236278,0.0016,44.488173,1.0,50.031854,0,0,1,0,1,0,1,0,0
1540,1,9,13400,16088,0.000847,328.11323,505294.0,0.236278,0.000847,41.842178,1.0,50.031854,0,0,1,0,1,0,1,0,0
1540,1,10,12440,16085,0.0,328.063862,505218.0,0.236234,0.0,38.925173,1.0,50.030088,0,0,1,0,0,1,0,0,0
55,1,14,7285,16103,0.0,328.460278,18065.3,0.008446,0.0,23.246536,1.030032,50.055747,0,0,0,0,0,1,1,0,0
55,1,7,2566,16091,0.0,328.19309,18050.6,0.00844,0.0,9.006408,1.030048,50.059112,0,0,0,0,0,1,1,0,0
55,1,8,6924,16090,0.0,328.167767,18049.2,0.00844,0.0,22.169883,1.030051,50.059851,0,0,0,1,0,0,0,1,0
55,1,10,13116,16085,0.0,328.064183,18043.5,0.008437,0.0,41.023955,1.030058,50.060098,0,0,0,0,0,0,0,0,1
1540,1,11,16043,16103,0.000184,328.561898,505985.0,0.236498,0.001107,49.856071,1.0,50.010552,0,0,1,1,0,0,0,0,1
1540,1,7,6533,16091,0.0,328.192835,505416.0,0.236321,0.0,20.974365,1.0,50.029102,0,0,1,0,1,0,1,0,0
1540,1,7,11285,16091,0.000856,328.192835,505416.0,0.236321,0.001599,35.408229,1.0,50.029102,0,0,1,0,1,0,1,0,0
1540,1,2,13163,16091,0.0,328.297855,505578.0,0.236321,0.000123,41.1216,1.0,50.013418,0,0,1,1,0,0,0,0,1
1540,1,16,11285,16092,0.0011,328.205808,505437.0,0.236337,0.001476,35.392473,1.0,50.030211,0,0,1,0,1,0,1,0,0
1540,1,4,11672,16091,0.000553,328.240918,505490.0,0.236321,0.001845,36.584938,1.0,50.02192,0,0,1,1,0,0,0,0,1
55,1,1,44,5630,0.0,656.270166,36094.9,0.002953,0.03064,27.13768,1.417136,9.99592,0,0,1,0,1,0,0,1,0
1540,1,5,2024,16091,0.0,328.217832,505455.0,0.236321,0.0,7.343326,1.0,50.025368,0,0,1,1,0,0,0,0,1
1000,1,37,4651,6250,0.00048,124.941827,124942.0,0.059605,0.00104,62.23928,25.0,75.02328,1,0,0,1,0,0,0,0,1
1540,1,12,14179,16103,0.000307,328.522879,505925.0,0.236498,0.000307,44.169776,1.0,50.016373,0,0,1,0,1,0,1,0,0
55,1,3,9576,16091,0.0,328.26412,18054.5,0.00844,0.0,30.216208,1.030022,50.048477,0,0,0,0,0,0,0,0,1
1540,1,15,10523,16103,0.0,328.431807,505785.0,0.236498,0.00105,33.074314,1.0,50.029965,0,0,1,0,0,1,0,0,0
576,1,0,71289,7110,0.0,95.145988,54804.1,0.039056,0.130234,55.237629,1.27255,75.999821,0,0,0,0,0,0,0,0,1
55,1,15,5157,16103,0.0,328.432001,18063.8,0.008446,0.0,16.833282,1.030038,50.059974,0,0,0,1,0,0,0,1,0
55,1,6,5367,16091,0.0,328.204851,18051.3,0.00844,0.0,17.459176,1.030042,50.057349,0,0,0,1,0,0,0,1,0
55,1,4,3516,16091,0.0,328.241051,18053.3,0.00844,0.0,11.878738,1.030029,50.051929,0,0,0,1,0,0,0,1,0
1000,1,30,5784,6250,0.00072,124.940828,124941.0,0.059605,0.00144,71.30368,25.0,75.02368,1,0,0,0,1,0,1,0,0
55,1,7,10119,16091,0.0,328.19309,18050.6,0.00844,0.0,31.879538,1.030048,50.059112,0,0,0,1,0,0,0,1,0
1540,1,3,10606,16091,0.0,328.26404,505526.0,0.236321,0.001007,33.329622,1.0,50.018467,0,0,1,0,0,1,0,0,0
55,1,8,6879,16090,0.0,328.167767,18049.2,0.00844,0.0,22.034517,1.030051,50.059851,0,0,0,0,0,1,1,0,0
55,1,7,3958,16091,0.0,328.19309,18050.6,0.00844,0.0,13.216276,1.030048,50.059112,0,0,0,0,0,1,1,0,0
55,1,3,12445,16091,0.0,328.26412,18054.5,0.00844,0.0,38.963764,1.030022,50.048477,0,0,0,0,0,1,1,0,0
55,1,7,672,16091,0.0,328.19309,18050.6,0.00844,0.0,3.31253,1.030048,50.059112,0,0,0,0,0,0,0,0,1
1000,1,29,2632,6250,0.0,124.941228,124941.0,0.059605,0.001359,46.087599,25.0,75.02352,1,0,0,0,0,1,0,0,0
1000,1,22,470,6250,0.000125,124.944025,124944.0,0.059605,0.000205,28.790445,25.0,75.0224,1,0,0,0,1,0,1,0,0
55,1,8,13894,16090,0.0,328.167767,18049.2,0.00844,0.0,43.39049,1.030051,50.059851,0,0,0,0,0,0,0,0,1
55,1,13,10231,16103,0.0,328.491596,18067.0,0.008446,0.0,32.218434,1.030026,50.051067,0,0,0,0,0,1,1,0,0
55,1,1,4301,16091,0.0,328.316229,18057.4,0.00844,0.0,14.225395,1.03001,50.040685,0,0,0,0,0,0,0,0,1
55,1,9,9570,16088,0.0,328.113525,18046.2,0.008438,0.0,30.207344,1.030054,50.061864,0,0,0,1,0,0,0,1,0
1540,1,8,15457,16090,0.0,328.167486,505378.0,0.236307,0.0,48.109728,1.0,50.029842,0,0,1,0,0,1,0,0,0
55,1,1,10215,16091,0.0,328.316229,18057.4,0.00844,0.0,32.155839,1.03001,50.040685,0,0,0,0,0,0,0,0,1
55,1,9,801,16088,0.0,328.113525,18046.2,0.008438,0.0,3.681458,1.030054,50.061864,0,0,0,0,0,1,1,0,0
1540,1,7,5176,16091,0.0,328.192835,505416.0,0.236321,3e-06,16.869154,1.0,50.029102,0,0,1,1,0,0,0,0,1
1000,1,37,1736,6250,0.0,124.941827,124942.0,0.059605,0.000847,38.919087,25.0,75.02328,1,0,0,0,0,1,0,0,0
1000,1,25,1603,6250,0.0,124.942826,124943.0,0.059605,0.000618,37.854858,25.0,75.02288,1,0,0,0,0,1,0,0,0
55,1,5,10886,16091,0.0,328.218006,18052.0,0.00844,0.0,34.2153,1.030035,50.055377,0,0,0,0,0,1,1,0,0
1540,1,4,8519,16091,0.0,328.240918,505490.0,0.236321,0.0,26.964539,1.0,50.02192,0,0,1,0,0,1,0,0,0
1000,1,40,5846,6250,0.0,124.940628,124941.0,0.059605,0.00152,71.79976,25.0,75.02376,1,0,0,0,0,1,0,0,0
1540,1,4,11800,16091,0.0,328.240918,505490.0,0.236321,0.001845,36.952645,1.0,50.02192,0,0,1,0,0,1,0,0,0
1000,1,37,4073,6250,0.00056,124.941827,124942.0,0.059605,0.00104,57.61528,25.0,75.02328,1,0,0,0,1,0,1,0,0
55,1,3,13119,16091,0.0,328.26412,18054.5,0.00844,0.0,40.998077,1.030022,50.048477,0,0,0,0,0,1,1,0,0
1540,1,5,11432,16091,0.000879,328.217832,505455.0,0.236321,0.0016,35.856375,1.0,50.025368,0,0,1,0,1,0,1,0,0
1540,1,11,1658,16103,0.0,328.561898,505985.0,0.236498,0.0,6.224469,1.0,50.010552,0,0,1,1,0,0,0,0,1
1000,1,38,1256,6250,0.000683,124.941427,124941.0,0.059605,0.001266,35.079506,25.0,75.02344,1,0,0,0,1,0,1,0,0
55,1,15,988,16103,0.0,328.432001,18063.8,0.008446,0.0,4.229182,1.030038,50.059974,0,0,0,1,0,0,0,1,0
576,1,0,1046273,7110,0.024559,95.145988,54761.052361,0.039026,0.113037,72.232829,1.27255,75.999821,0,0,1,1,0,0,0,1,0
55,1,16,13922,16092,0.0,328.206042,18051.3,0.008441,0.0,43.43897,1.030045,50.060221,0,0,0,1,0,0,0,1,0
1540,1,2,12805,16091,0.000385,328.297855,505578.0,0.236321,0.000385,40.026084,1.0,50.013418,0,0,1,0,1,0,1,0,0
1540,1,14,3691,16103,0.0,328.460131,505828.0,0.236498,0.0,12.390909,1.0,50.025737,0,0,1,1,0,0,0,0,1
55,1,14,14443,16103,0.0,328.460278,18065.3,0.008446,0.0,45.033112,1.030032,50.055747,0,0,0,0,0,0,0,0,1
55,1,11,9707,16103,0.0,328.561918,18070.9,0.008446,0.0,30.599664,1.030013,50.040562,0,0,0,0,0,0,0,0,1
55,1,5,1937,16091,0.0,328.218006,18052.0,0.00844,0.0,7.111861,1.030035,50.055377,0,0,0,0,0,0,0,0,1
55,1,2,11576,16091,0.0,328.297902,18056.4,0.00844,0.0,36.303078,1.030016,50.043427,0,0,0,0,0,1,1,0,0
1540,1,5,12121,16091,0.0,328.217832,505455.0,0.236321,0.0016,37.930114,1.0,50.025368,0,0,1,0,0,1,0,0,0
1000,1,37,3857,6250,0.0,124.941827,124942.0,0.059605,0.00104,55.88728,25.0,75.02328,1,0,0,0,0,1,0,0,0
1540,1,4,14510,16091,0.0,328.240918,505490.0,0.236321,0.0,45.212253,1.0,50.02192,0,0,1,1,0,0,0,0,1
576,1,0,284081,7110,0.0,95.145988,54804.1,0.039056,0.110364,58.947261,1.27255,75.999821,0,0,0,0,0,0,0,0,1
55,1,11,12231,16103,0.0,328.561918,18070.9,0.008446,0.0,38.28665,1.030013,50.040562,0,0,0,1,0,0,0,1,0
55,1,2,2242,16091,0.0,328.297902,18056.4,0.00844,0.0,8.009664,1.030016,50.043427,0,0,0,0,0,1,1,0,0
1540,1,10,2437,16085,0.0,328.063862,505218.0,0.236234,0.0,8.604637,1.0,50.030088,0,0,1,1,0,0,0,0,1
1540,1,1,10314,16091,0.0,328.316229,505606.0,0.236321,0.001477,32.431976,1.0,50.010675,0,0,1,0,0,1,0,0,0
1000,1,38,4304,6250,0.0,124.941427,124941.0,0.059605,0.0012,59.46344,25.0,75.02344,1,0,0,0,0,1,0,0,0
55,1,13,2692,16103,0.0,328.491596,18067.0,0.008446,0.0,9.399125,1.030026,50.051067,0,0,0,0,0,0,0,0,1
1540,1,5,2045,16091,0.0,328.217832,505455.0,0.236321,0.0,7.404198,1.0,50.025368,0,0,1,1,0,0,0,0,1
55,1,11,10275,16103,0.0,328.561918,18070.9,0.008446,0.0,32.326002,1.030013,50.040562,0,0,0,0,0,0,0,0,1
1540,1,11,7356,16103,0.0,328.561898,505985.0,0.236498,0.0,23.432294,1.0,50.010552,0,0,1,1,0,0,0,0,1
55,1,10,7362,16085,0.0,328.064183,18043.5,0.008437,0.0,23.489408,1.030058,50.060098,0,0,0,0,0,0,0,0,1
55,1,15,5745,16103,0.0,328.432001,18063.8,0.008446,0.0,18.599473,1.030038,50.059974,0,0,0,0,0,0,0,0,1
55,1,4,6599,16091,0.0,328.241051,18053.3,0.00844,0.0,21.177874,1.030029,50.051929,0,0,0,0,0,1,1,0,0
1540,1,8,290,16090,0.0,328.167486,505378.0,0.236307,3e-06,2.094898,1.0,50.029842,0,0,1,1,0,0,0,0,1
1540,1,14,15966,16103,0.0,328.460131,505828.0,0.236498,0.0,49.629346,1.0,50.025737,0,0,1,0,1,0,1,0,0
55,1,6,3688,16091,0.0,328.204851,18051.3,0.00844,0.0,12.38752,1.030042,50.057349,0,0,0,0,0,0,0,0,1
55,1,10,14579,16085,0.0,328.064183,18043.5,0.008437,0.0,45.468203,1.030058,50.060098,0,0,0,1,0,0,0,1,0
55,1,11,1629,16103,0.0,328.561918,18070.9,0.008446,0.0,6.152323,1.030013,50.040562,0,0,0,1,0,0,0,1,0
1540,1,1,4734,16091,0.0,328.316229,505606.0,0.236321,0.0,15.521901,1.0,50.010675,0,0,1,0,1,0,1,0,0
1540,1,2,489,16091,0.0,328.297855,505578.0,0.236321,0.0,2.69191,1.0,50.013418,0,0,1,0,1,0,1,0,0
1000,1,32,1725,6250,0.000144,124.943825,124944.0,0.059605,0.000224,38.830464,25.0,75.02248,1,0,0,0,1,0,1,0,0
1540,1,14,10234,16103,0.0,328.460131,505828.0,0.236498,0.0,32.196922,1.0,50.025737,0,0,1,0,0,1,0,0,0
1540,1,10,2224,16085,0.0,328.063862,505218.0,0.236234,0.0,7.95217,1.0,50.030088,0,0,1,0,1,0,1,0,0
1000,1,32,2045,6250,0.0,124.943825,124944.0,0.059605,0.000214,41.390454,25.0,75.02248,1,0,0,0,0,1,0,0,0
55,1,15,9570,16103,0.0,328.432001,18063.8,0.008446,0.0,30.187285,1.030038,50.059974,0,0,0,0,0,0,0,0,1
1000,1,23,2136,6250,0.0,124.943625,124944.0,0.059605,0.000394,42.118634,25.0,75.02256,1,0,0,0,0,1,0,0,0
1000,1,25,185,6250,0.000363,124.942826,124943.0,0.059605,0.000637,26.510877,25.0,75.02288,1,0,0,0,1,0,1,0,0
1540,1,7,15492,16091,0.0,328.192835,505416.0,0.236321,0.0,48.228968,1.0,50.029102,0,0,1,1,0,0,0,0,1
55,1,3,1624,16091,0.0,328.26412,18054.5,0.00844,0.0,6.164643,1.030022,50.048477,0,0,0,0,0,0,0,0,1
55,1,3,3864,16091,0.0,328.26412,18054.5,0.00844,0.0,12.927237,1.030022,50.048477,0,0,0,0,0,0,0,0,1
55,1,5,4222,16091,0.0,328.218006,18052.0,0.00844,0.0,13.996647,1.030035,50.055377,0,0,0,0,0,1,1,0,0
55,1,9,7850,16088,0.0,328.113525,18046.2,0.008438,0.0,24.950589,1.030054,50.061864,0,0,0,0,0,0,0,0,1
1540,1,12,3043,16103,0.0,328.522879,505925.0,0.236498,0.0,10.410099,1.0,50.016373,0,0,1,0,0,1,0,0,0
1000,1,28,4348,6250,0.00056,124.941627,124942.0,0.059605,0.00112,59.81536,25.0,75.02336,1,0,0,1,0,0,0,0,1
55,1,11,13017,16103,0.0,328.561918,18070.9,0.008446,0.0,40.662685,1.030013,50.040562,0,0,0,0,0,0,0,0,1
576,1,1,2861705,5628,0.114464,658.090443,379060.0,0.030916,0.15368,50.83824,1.447776,9.999792,0,0,0,0,1,0,0,1,0
1540,1,12,6821,16103,0.0,328.522879,505925.0,0.236498,0.0,21.806614,1.0,50.016373,0,0,1,0,1,0,1,0,0
1540,1,6,1018,16091,0.0,328.204637,505434.0,0.236321,0.0,4.307488,1.0,50.027339,0,0,1,0,1,0,1,0,0
1540,1,4,335,16091,0.0,328.240918,505490.0,0.236321,0.000123,2.247819,1.0,50.02192,0,0,1,1,0,0,0,0,1
55,1,15,6605,16103,0.0,328.432001,18063.8,0.008446,0.0,21.195779,1.030038,50.059974,0,0,0,0,0,0,0,0,1
1000,1,31,1560,6250,0.0,124.944225,124944.0,0.059605,0.000312,37.510552,25.0,75.02232,1,0,0,0,0,1,0,0,0
55,1,3,2687,16091,0.0,328.26412,18054.5,0.00844,0.0,9.36548,1.030022,50.048477,0,0,0,0,0,0,0,0,1
55,1,3,6460,16091,0.0,328.26412,18054.5,0.00844,0.0,20.752386,1.030022,50.048477,0,0,0,1,0,0,0,1,0
55,1,2,12799,16091,0.0,328.297902,18056.4,0.00844,0.0,40.018747,1.030016,50.043427,0,0,0,1,0,0,0,1,0
55,1,7,2287,16091,0.0,328.19309,18050.6,0.00844,0.0,8.161469,1.030048,50.059112,0,0,0,0,0,0,0,0,1
1540,1,11,4792,16103,0.0,328.561898,505985.0,0.236498,0.0,15.702669,1.0,50.010552,0,0,1,1,0,0,0,0,1
1540,1,2,2465,16091,0.0,328.297855,505578.0,0.236321,0.0,8.668835,1.0,50.013418,0,0,1,0,0,1,0,0,0
55,1,4,9202,16091,0.0,328.241051,18053.3,0.00844,0.0,29.06547,1.030029,50.051929,0,0,0,0,0,0,0,0,1
1540,1,12,405,16103,0.0,328.522879,505925.0,0.236498,0.0,2.440168,1.0,50.016373,0,0,1,1,0,0,0,0,1
1540,1,15,14785,16103,0.0,328.431807,505785.0,0.236498,0.0,46.044427,1.0,50.029965,0,0,1,1,0,0,0,0,1
55,1,8,12613,16090,0.0,328.167767,18049.2,0.00844,0.0,39.491978,1.030051,50.059851,0,0,0,0,0,0,0,0,1
1540,1,4,13799,16091,0.0,328.240918,505490.0,0.236321,0.000123,43.04233,1.0,50.02192,0,0,1,0,0,1,0,0,0
55,1,15,9820,16103,0.0,328.432001,18063.8,0.008446,0.0,30.956045,1.030038,50.059974,0,0,0,0,0,0,0,0,1
1540,1,6,8858,16091,0.001539,328.204637,505434.0,0.236321,0.0016,28.009298,1.0,50.027339,0,0,1,0,1,0,1,0,0
1540,1,10,14519,16085,0.0,328.063862,505218.0,0.236234,0.0016,45.257056,1.0,50.030088,0,0,1,0,0,1,0,0,0
55,1,15,15657,16103,0.0,328.432001,18063.8,0.008446,0.0,48.718862,1.030038,50.059974,0,0,0,0,0,1,1,0,0
55,1,8,1926,16090,0.0,328.167767,18049.2,0.00844,0.0,7.075259,1.030051,50.059851,0,0,0,1,0,0,0,1,0
1000,1,32,1602,6250,8e-05,124.943825,124944.0,0.059605,0.000228,37.846468,25.0,75.02248,1,0,0,1,0,0,0,0,1
576,1,0,283545,7110,0.024559,95.145988,54761.052361,0.039026,0.113037,58.938045,1.27255,75.999821,0,0,1,1,0,0,0,1,0
55,1,11,556,16103,0.0,328.561918,18070.9,0.008446,0.0,2.93313,1.030013,50.040562,0,0,0,1,0,0,0,1,0
55,1,15,12393,16103,0.0,328.432001,18063.8,0.008446,0.0,38.802827,1.030038,50.059974,0,0,0,0,0,1,1,0,0
1000,1,33,3512,6250,0.00024,124.943426,124943.0,0.059605,0.0004,53.12664,25.0,75.02264,1,0,0,0,1,0,1,0,0
55,1,7,6060,16091,0.0,328.19309,18050.6,0.00844,0.0,19.556675,1.030048,50.059112,0,0,0,1,0,0,0,1,0
1000,1,28,5711,6250,0.0,124.941627,124942.0,0.059605,0.00112,70.71936,25.0,75.02336,1,0,0,0,0,1,0,0,0
55,1,5,13080,16091,0.0,328.218006,18052.0,0.00844,0.0,40.883388,1.030035,50.055377,0,0,0,0,0,1,1,0,0
55,1,1,5844,16091,0.0,328.316229,18057.4,0.00844,0.0,18.900999,1.03001,50.040685,0,0,0,1,0,0,0,1,0
55,1,10,6123,16085,0.0,328.064183,18043.5,0.008437,0.0,19.756292,1.030058,50.060098,0,0,0,0,0,1,1,0,0
1000,1,32,557,6250,0.0,124.943825,124944.0,0.059605,0.000237,29.486477,25.0,75.02248,1,0,0,0,0,1,0,0,0
1540,1,10,5092,16085,0.0,328.063862,505218.0,0.236234,0.0,16.634334,1.0,50.030088,0,0,1,0,1,0,1,0,0
1540,1,9,14748,16088,0.0,328.11323,505294.0,0.236278,0.0,45.950043,1.0,50.031854,0,0,1,0,1,0,1,0,0
1540,1,2,12473,16091,0.0,328.297855,505578.0,0.236321,0.0,39.014192,1.0,50.013418,0,0,1,0,0,1,0,0,0
55,1,8,5751,16090,0.0,328.167767,18049.2,0.00844,0.0,18.651639,1.030051,50.059851,0,0,0,1,0,0,0,1,0
55,1,16,12566,16092,0.0,328.206042,18051.3,0.008441,0.0,39.318987,1.030045,50.060221,0,0,0,0,0,0,0,0,1
55,1,15,9631,16103,0.0,328.432001,18063.8,0.008446,0.0,30.406827,1.030038,50.059974,0,0,0,1,0,0,0,1,0
1540,1,14,4636,16103,0.0,328.460131,505828.0,0.236498,0.0,15.230086,1.0,50.025737,0,0,1,0,1,0,1,0,0
1000,1,35,4009,6250,0.0,124.942626,124943.0,0.059605,0.00072,57.10296,25.0,75.02296,1,0,0,0,0,1,0,0,0
55,1,10,5988,16085,0.0,328.064183,18043.5,0.008437,0.0,19.335116,1.030058,50.060098,0,0,0,1,0,0,0,1,0
1540,1,10,8832,16085,0.000923,328.063862,505218.0,0.236234,0.001499,27.96016,1.0,50.030088,0,0,1,0,1,0,1,0,0
576,1,0,1246737,7110,0.0,95.145988,54761.052361,0.039026,0.113037,75.679613,1.27255,75.999821,0,0,1,0,0,0,0,0,1
1540,1,12,1562,16103,0.0,328.522879,505925.0,0.236498,0.0,5.926762,1.0,50.016373,0,0,1,0,0,1,0,0,0
55,1,7,10875,16091,0.0,328.19309,18050.6,0.00844,0.0,34.190374,1.030048,50.059112,0,0,0,0,0,0,0,0,1
1540,1,13,9978,16103,0.00148,328.491489,505876.0,0.236498,0.00148,31.402861,1.0,50.021057,0,0,1,0,1,0,1,0,0
55,1,12,4982,16103,0.0,328.522947,18068.8,0.008446,0.0,16.281984,1.030019,50.046382,0,0,0,0,0,1,1,0,0
55,1,13,9341,16103,0.0,328.491596,18067.0,0.008446,0.0,29.486909,1.030026,50.051067,0,0,0,0,0,1,1,0,0
1000,1,39,5145,6250,0.00072,124.941028,124941.0,0.059605,0.00136,66.1916,25.0,75.0236,1,0,0,0,1,0,1,0,0
1000,1,30,5962,6250,0.00072,124.940828,124941.0,0.059605,0.00144,72.72768,25.0,75.02368,1,0,0,0,1,0,1,0,0
55,1,12,4726,16103,0.0,328.522947,18068.8,0.008446,0.0,15.513194,1.030019,50.046382,0,0,0,0,0,0,0,0,1
1540,1,13,2900,16103,0.0,328.491489,505876.0,0.236498,0.0,9.975002,1.0,50.021057,0,0,1,0,0,1,0,0,0
55,1,14,3982,16103,0.0,328.460278,18065.3,0.008446,0.0,13.269061,1.030032,50.055747,0,0,0,0,0,1,1,0,0
1540,1,2,12607,16091,0.0,328.297855,505578.0,0.236321,0.000123,39.416879,1.0,50.013418,0,0,1,1,0,0,0,0,1
1000,1,37,4365,6250,0.0,124.941827,124942.0,0.059605,0.00104,59.95128,25.0,75.02328,1,0,0,0,0,1,0,0,0
55,1,14,354,16103,0.0,328.460278,18065.3,0.008446,0.0,2.338085,1.030032,50.055747,0,0,0,0,0,0,0,0,1
1540,1,10,4667,16085,0.0,328.063862,505218.0,0.236234,0.0,15.31959,1.0,50.030088,0,0,1,1,0,0,0,0,1
55,1,5,3511,16091,0.0,328.218006,18052.0,0.00844,0.0,11.880462,1.030035,50.055377,0,0,0,0,0,1,1,0,0
1540,1,8,8965,16090,0.0,328.167486,505378.0,0.236307,0.0,28.3414,1.0,50.029842,0,0,1,1,0,0,0,0,1
55,1,10,1005,16085,0.0,328.064183,18043.5,0.008437,0.0,4.299294,1.030058,50.060098,0,0,0,0,0,0,0,0,1
55,1,7,2986,16091,0.0,328.19309,18050.6,0.00844,0.0,10.274494,1.030048,50.059112,0,0,0,0,0,0,0,0,1
1000,1,35,1925,6250,0.000299,124.942626,124943.0,0.059605,0.000539,40.430779,25.0,75.02296,1,0,0,0,1,0,1,0,0
55,1,13,473,16103,0.0,328.491596,18067.0,0.008446,0.0,2.697157,1.030026,50.051067,0,0,0,0,0,1,1,0,0
1000,1,27,248,6250,0.0,124.942027,124942.0,0.059605,0.001085,27.015325,25.0,75.0232,1,0,0,0,0,1,0,0,0
55,1,7,12713,16091,0.0,328.19309,18050.6,0.00844,0.0,39.791834,1.030048,50.059112,0,0,0,0,0,1,1,0,0
1540,1,2,3729,16091,0.0,328.297855,505578.0,0.236321,0.0,12.473834,1.0,50.013418,0,0,1,0,0,1,0,0,0
55,1,10,3594,16085,0.0,328.064183,18043.5,0.008437,0.0,12.13627,1.030058,50.060098,0,0,0,0,0,0,0,0,1
55,1,16,1199,16092,0.0,328.206042,18051.3,0.008441,0.0,4.881403,1.030045,50.060221,0,0,0,1,0,0,0,1,0
1540,1,15,7416,16103,0.0,328.431807,505785.0,0.236498,0.0,23.625998,1.0,50.029965,0,0,1,0,0,1,0,0,0
55,1,4,11012,16091,0.0,328.241051,18053.3,0.00844,0.0,34.603066,1.030029,50.051929,0,0,0,0,0,0,0,0,1
1000,1,23,6151,6250,0.00016,124.943625,124944.0,0.059605,0.00032,74.23856,25.0,75.02256,1,0,0,1,0,0,0,0,1
1000,1,38,5228,6250,0.0,124.941427,124941.0,0.059605,0.0012,66.85544,25.0,75.02344,1,0,0,0,0,1,0,0,0
1540,1,7,6217,16091,0.0,328.192835,505416.0,0.236321,0.0,20.009037,1.0,50.029102,0,0,1,0,1,0,1,0,0
55,1,5,3190,16091,0.0,328.218006,18052.0,0.00844,0.0,10.877794,1.030035,50.055377,0,0,0,1,0,0,0,1,0
1540,1,10,8951,16085,0.00117,328.063862,505218.0,0.236234,0.001724,28.328557,1.0,50.030088,0,0,1,0,1,0,1,0,0
55,1,13,276,16103,0.0,328.491596,18067.0,0.008446,0.0,2.093981,1.030026,50.051067,0,0,0,0,0,1,1,0,0
1540,1,14,728,16103,0.0,328.460131,505828.0,0.236498,0.0,3.412272,1.0,50.025737,0,0,1,0,0,1,0,0,0
55,1,9,15525,16088,0.0,328.113525,18046.2,0.008438,0.0,48.354719,1.030054,50.061864,0,0,0,1,0,0,0,1,0
55,1,4,13073,16091,0.0,328.241051,18053.3,0.00844,0.0,40.878128,1.030029,50.051929,0,0,0,1,0,0,0,1,0
55,1,3,14282,16091,0.0,328.26412,18054.5,0.00844,0.0,44.531915,1.030022,50.048477,0,0,0,0,0,0,0,0,1
1540,1,15,6528,16103,0.0,328.431807,505785.0,0.236498,0.0,20.924991,1.0,50.029965,0,0,1,0,0,1,0,0,0
55,1,6,4988,16091,0.0,328.204851,18051.3,0.00844,0.0,16.31234,1.030042,50.057349,0,0,0,1,0,0,0,1,0
